# index, gbar [10^(-10)m/s^2], gobs [10^(-10)m/s^2], e_gbar [10^(-10)m/s^2], e_gobs [10^(-10)m/s^2], Vobs [km/s], e_Vobs [km/s], r [kpc], SBdisk [solLum/pc^2], SBbul [solLum/pc^2]
12 8.50591e-01 2.05164e+00 2.12596e-01 3.74703e-01 3.10000e+02 1.61000e+01 1.51800e+01 1.31460e+02 0.00000e+00
12 7.77332e-01 1.89856e+00 1.93224e-01 3.28624e-01 3.14000e+02 1.35000e+01 1.68300e+01 9.65200e+01 0.00000e+00
12 6.76490e-01 1.75465e+00 1.66834e-01 2.98739e-01 3.17000e+02 1.27000e+01 1.85600e+01 7.04400e+01 0.00000e+00
12 6.08830e-01 1.62456e+00 1.47856e-01 2.66042e-01 3.19000e+02 1.04000e+01 2.03000e+01 6.26000e+01 0.00000e+00
12 5.67133e-01 1.49371e+00 1.37620e-01 2.46261e-01 3.18000e+02 1.08000e+01 2.19400e+01 5.05800e+01 0.00000e+00
12 5.25346e-01 1.37526e+00 1.25971e-01 2.21795e-01 3.17000e+02 9.30000e+00 2.36800e+01 3.26500e+01 0.00000e+00
12 4.62276e-01 1.28163e+00 1.09149e-01 2.01210e-01 3.17000e+02 7.23000e+00 2.54100e+01 1.96700e+01 0.00000e+00
12 4.08866e-01 1.16582e+00 9.58353e-02 1.86017e-01 3.12000e+02 8.39000e+00 2.70600e+01 1.37900e+01 0.00000e+00
12 3.55541e-01 1.09538e+00 8.36592e-02 1.74732e-01 3.12000e+02 8.37000e+00 2.88000e+01 7.98000e+00 0.00000e+00
12 3.11819e-01 1.02670e+00 7.25938e-02 1.71910e-01 3.11000e+02 1.15000e+01 3.05300e+01 4.31000e+00 0.00000e+00
12 2.82034e-01 9.67803e-01 6.36479e-02 1.71271e-01 3.10000e+02 1.45000e+01 3.21800e+01 2.73000e+00 0.00000e+00
12 2.57441e-01 9.36290e-01 5.59486e-02 1.69799e-01 3.13000e+02 1.59000e+01 3.39100e+01 1.63000e+00 0.00000e+00
12 2.32669e-01 9.30872e-01 4.96744e-02 1.48976e-01 3.20000e+02 8.83000e+00 3.56500e+01 1.34000e+00 0.00000e+00
12 2.13250e-01 8.95263e-01 4.47368e-02 1.41489e-01 3.21000e+02 7.88000e+00 3.73000e+01 9.40000e-01 0.00000e+00
12 1.93659e-01 8.50258e-01 4.03209e-02 1.34617e-01 3.20000e+02 8.00000e+00 3.90300e+01 7.20000e-01 0.00000e+00
12 1.76580e-01 7.88926e-01 3.65366e-02 1.28317e-01 3.15000e+02 9.82000e+00 4.07600e+01 5.90000e-01 0.00000e+00
12 1.63025e-01 7.43859e-01 3.34937e-02 1.19822e-01 3.12000e+02 9.07000e+00 4.24100e+01 5.90000e-01 0.00000e+00
13 3.45477e-02 2.78339e-01 3.58745e-03 9.52904e-02 7.35000e+01 7.00000e+00 6.29000e+00 1.58000e+00 0.00000e+00
13 3.53139e-02 2.64861e-01 3.46645e-03 8.25554e-02 7.85000e+01 5.00000e+00 7.54000e+00 6.00000e-01 0.00000e+00
13 3.34914e-02 2.54313e-01 3.14738e-03 8.11326e-02 8.31000e+01 6.00000e+00 8.80000e+00 2.10000e-01 0.00000e+00
14 6.96334e-02 1.87837e-01 1.72932e-02 8.32879e-02 3.23000e+01 1.88000e+00 1.80000e+00 4.63000e+01 0.00000e+00
14 8.08095e-02 4.11686e-01 2.00075e-02 1.91471e-01 6.80000e+01 6.20000e+00 3.64000e+00 3.02600e+01 0.00000e+00
14 7.92534e-02 4.77190e-01 1.89874e-02 2.16456e-01 8.23000e+01 6.20000e+00 4.60000e+00 2.10700e+01 0.00000e+00
14 7.52198e-02 4.63071e-01 1.75579e-02 2.09497e-01 8.57000e+01 6.30000e+00 5.14000e+00 1.95800e+01 0.00000e+00
14 7.49580e-02 4.39534e-01 1.72616e-02 1.99611e-01 8.55000e+01 6.51000e+00 5.39000e+00 1.91100e+01 0.00000e+00
14 7.15881e-02 3.02927e-01 1.11451e-02 1.35212e-01 9.75000e+01 6.20000e+00 1.01700e+01 6.77000e+00 0.00000e+00
